kind,name,image_url,start_year,end_year,doors
sedan cars,Lexus LS 600h Executive,https://www.cars-data.com/pictures/thumbs/350px/lexus/lexus-ls_1292_1.jpg,2010,2013,4
sedan cars,Maserati Quattroporte,https://www.cars-data.com/pictures/thumbs/350px/maserati/maserati-quattroporte_1308_1.jpg,1995,1998,4
sedan cars,Maserati Quattroporte,https://www.cars-data.com/pictures/thumbs/350px/maserati/maserati-quattroporte_1309_1.jpg,2004,2008,4
sedan cars,Maserati Quattroporte,https://www.cars-data.com/pictures/thumbs/350px/maserati/maserati-quattroporte_1310_1.jpg,2008,2013,4
sedan cars,Maybach 57,https://www.cars-data.com/pictures/thumbs/350px/maybach/maybach-57_1311_1.jpg,2002,2012,4
sedan cars,Maybach 62,https://www.cars-data.com/pictures/thumbs/350px/maybach/maybach-62_1312_1.jpg,2002,2012,4
sedan cars,Mazda 121 1.3i LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-121_1318_1.jpg,1991,1996,4
sedan cars,Mazda 3 Sedan 1.6 Touring,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-3-sedan_1330_1.jpg,2003,2006,4
sedan cars,Mazda 3 Sedan 1.6 S-VT Touring,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-3-sedan_1331_1.jpg,2006,2008,4
sedan cars,Mazda 3 Sedan 1.6 S,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-3-sedan_1332_1.jpg,2009,2010,4
sedan cars,Mazda 3 Sedan 1.6 TS,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-3-sedan_1333_1.jpg,2011,2013,4
sedan cars,Mazda 323 1.6i GT,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1357_1.jpg,1986,1987,3
sedan cars,Mazda 323 1.3 DX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1358_1.jpg,1981,1982,4
sedan cars,Mazda 323 1.1 L,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1359_1.jpg,1984,1985,4
sedan cars,Mazda 323 1.3 LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1360_1.jpg,1985,1987,4
sedan cars,Mazda 323 1.3 LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1361_1.jpg,1987,1989,4
sedan cars,Mazda 323 1.3 LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1362_1.jpg,1989,1991,4
sedan cars,Mazda 323 1.3i Millionaire,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1363_1.jpg,1994,1995,4
sedan cars,Mazda 323 1.3i LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323_1364_1.jpg,1994,1997,4
sedan cars,Mazda 323 Sedan 1.3i LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323-sedan_1365_1.jpg,1997,1998,4
sedan cars,Mazda 323 Sedan 1.3i LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323-sedan_1366_1.jpg,1998,2001,4
sedan cars,Mazda 323 Sedan 1.3 Comfort,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323-sedan_1367_1.jpg,2001,2003,4
sedan cars,Mazda 6 1.8 Exclusive,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-6_1381_1.jpg,2002,2005,4
sedan cars,Mazda 6 1.8 Exclusive,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-6_1382_1.jpg,2005,2007,4
sedan cars,Mazda 6 1.8 Exclusive,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-6_1383_1.jpg,2007,2009,4
sedan cars,Mazda 6 1.8 S,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-6_1384_1.jpg,2010,2012,4
sedan cars,Mazda 626 1.6 DX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1396_1.jpg,1980,1983,4
sedan cars,Mazda 626 1.6 DX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1397_1.jpg,1983,1985,4
sedan cars,Mazda 626 1.6 DX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1398_1.jpg,1985,1987,4
sedan cars,Mazda 626 1.8 DX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1399_1.jpg,1987,1990,4
sedan cars,Mazda 626 1.8i Millionaire,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1400_1.jpg,1994,1995,4
sedan cars,Mazda 626 1.8i LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1401_1.jpg,1995,1998,4
sedan cars,Mazda 626 1.8i GX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1402_1.jpg,1997,1999,4
sedan cars,Mazda 626 1.8,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626_1403_1.jpg,1999,2002,4
sedan cars,Mazda Xedos 6 1.6i,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-xedos-6_1441_1.jpg,1992,1998,4
sedan cars,Mercedes-Benz 190,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-190-series_1442_1.jpg,1983,1988,4
sedan cars,Mercedes-Benz 190,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-190-series_1443_1.jpg,1988,1990,4
sedan cars,Mercedes-Benz 200,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-200-series_1444_1.jpg,1975,1985,4
sedan cars,Mercedes-Benz 200,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-200-series_1445_1.jpg,1985,1988,4
sedan cars,Mercedes-Benz 200,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-200-series_1446_1.jpg,1989,1990,4
sedan cars,Mercedes-Benz C 180,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class_1465_1.jpg,1993,1995,4
sedan cars,Mercedes-Benz C 180 Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class_1466_1.jpg,1995,1997,4
sedan cars,Mercedes-Benz C 180 Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class_1467_1.jpg,1997,2000,4
sedan cars,Mercedes-Benz C 180 Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class_1468_1.jpg,2000,2002,4
sedan cars,Mercedes-Benz C 180 Kompressor Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class_1469_1.jpg,2004,2007,4
sedan cars,Mercedes-Benz C 180 BlueEFFICIENCY,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class_1470_1.jpg,2008,2009,4
sedan cars,Mercedes-Benz C 180,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class_1471_1.jpg,2011,2012,4
sedan cars,Mercedes-Benz CLS 350,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cls_1495_1.jpg,2004,2006,4
sedan cars,Mercedes-Benz CLS 280,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cls_1496_1.jpg,2008,2009,4
sedan cars,Mercedes-Benz CLS 350,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cls_1497_1.jpg,2010,2014,4
sedan cars,Mercedes-Benz E 200,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class_1499_1.jpg,1993,1995,4
sedan cars,Mercedes-Benz E 200 Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class_1500_1.jpg,1995,1999,4
sedan cars,Mercedes-Benz E 200 Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class_1501_1.jpg,1999,2001,4
sedan cars,Mercedes-Benz E 200 Kompressor Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class_1502_1.jpg,2002,2006,4
sedan cars,Mercedes-Benz E 200 Kompressor Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class_1503_1.jpg,2006,2009,4
sedan cars,Mercedes-Benz E 200 CGI BlueEFFICIENCY,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class_1504_1.jpg,2009,2011,4
sedan cars,Mercedes-Benz 280 S,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1539_1.jpg,1980,1985,4
sedan cars,Mercedes-Benz 260 SE,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1540_1.jpg,1985,1989,4
sedan cars,Mercedes-Benz S 280,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1541_1.jpg,1993,1995,4
sedan cars,Mercedes-Benz 300 SE 2.8,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1542_1.jpg,1993,1993,4
sedan cars,Mercedes-Benz S 320,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1543_1.jpg,1998,2002,4
sedan cars,Mercedes-Benz S 350,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1544_1.jpg,2002,2005,4
sedan cars,Mercedes-Benz S 350,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1545_1.jpg,2005,2009,4
sedan cars,Mercedes-Benz S 350,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class_1546_1.jpg,2009,2010,4
sedan cars,MG ZS 120,https://www.cars-data.com/pictures/thumbs/350px/mg/mg-zs_1583_1.jpg,2001,2004,4
sedan cars,MG ZS 120,https://www.cars-data.com/pictures/thumbs/350px/mg/mg-zs_1584_1.jpg,2004,2005,4
sedan cars,MG ZT 160,https://www.cars-data.com/pictures/thumbs/350px/mg/mg-zt_1585_1.jpg,2002,2004,4
sedan cars,MG ZT 160,https://www.cars-data.com/pictures/thumbs/350px/mg/mg-zt_1586_1.jpg,2004,2005,4
sedan cars,Mitsubishi Carisma 1.6 GLi,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-carisma_1604_1.jpg,1996,1997,4
sedan cars,Mitsubishi Carisma.nl 1.6,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-carisma_1605_1.jpg,2000,2001,4
sedan cars,Mitsubishi Carisma 1.6 Base,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-carisma_1606_1.jpg,2003,2003,4
sedan cars,Mitsubishi Galant 1600 EL,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-galant_1626_1.jpg,1980,1984,4
sedan cars,Mitsubishi Galant 1.6 DL,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-galant_1627_1.jpg,1986,1988,4
sedan cars,Mitsubishi Galant 1.8 EL,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-galant_1628_1.jpg,1988,1989,4
sedan cars,Mitsubishi Galant 1.8 i,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-galant_1629_1.jpg,1994,1997,4
sedan cars,Mitsubishi Galant 2.0 GLXi,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-galant_1630_1.jpg,1997,2001,4
sedan cars,Mitsubishi Lancer 1200 EL,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-lancer_1639_1.jpg,1979,1983,4
sedan cars,Mitsubishi Lancer 1.2 DL,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-lancer_1640_1.jpg,1986,1986,4
sedan cars,Mitsubishi Lancer 1.3 EL,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-lancer_1641_1.jpg,1988,1990,4
sedan cars,Mitsubishi Lancer 1.3i Match,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-lancer_1642_1.jpg,1994,1996,4
sedan cars,Mitsubishi Lancer 1.3 GLi,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-lancer_1643_1.jpg,1996,2001,4
sedan cars,Mitsubishi Lancer 1.6 Comfort,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-lancer_1644_1.jpg,2003,2005,4
sedan cars,Mitsubishi Lancer 1.5 Inform,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-lancer_1645_1.jpg,2007,2010,4
sedan cars,Nissan Almera 1.4 GX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-almera_1708_1.jpg,1995,1998,4
sedan cars,Nissan Almera 1.4 GX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-almera_1709_1.jpg,1998,2000,4
sedan cars,Nissan Almera 1.5 Comfort,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-almera_1710_1.jpg,2000,2002,4
sedan cars,Nissan Almera 1.5 Visia,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-almera_1711_1.jpg,2002,2006,4
sedan cars,Nissan Maxima 3.0,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-maxima_1719_1.jpg,1989,1995,4
sedan cars,Nissan Primera 1.6 L,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-primera_1767_1.jpg,1990,1993,4
sedan cars,Nissan Primera 1.6 L,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-primera_1768_1.jpg,1994,1996,4
sedan cars,Nissan Primera 1.6 LX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-primera_1769_1.jpg,1996,1999,4
sedan cars,Nissan Primera 1.6,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-primera_1770_1.jpg,1999,2002,4
sedan cars,Nissan Primera 1.6,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-primera_1771_1.jpg,2002,2004,4
sedan cars,Nissan Primera 1.6 Visia,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-primera_1772_1.jpg,2004,2006,4
sedan cars,Nissan Sunny 1.3,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny_1792_1.jpg,1982,1986,2
sedan cars,Nissan Sunny 1.3 GL,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny_1793_1.jpg,1982,1985,4
sedan cars,Nissan Sunny 1.3 LX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny_1794_1.jpg,1986,1989,4
sedan cars,Nissan Sunny 1.4 LX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny_1795_1.jpg,1991,1993,4
sedan cars,Nissan Sunny 1.4 LX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny_1796_1.jpg,1993,1995,4
sedan cars,Nissan Sunny Combi 1.3 DX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny-combi_1797_1.jpg,1983,1986,5
sedan cars,Opel Astra 1.4i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-astra_1832_1.jpg,1992,1994,4
sedan cars,Opel Astra 1.4i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-astra_1833_1.jpg,1994,1998,4
sedan cars,Opel Astra 1.6i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-astra_1834_1.jpg,1998,2000,4
sedan cars,Opel Astra 1.4 100hp S/S Berlin,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-astra_1835_1.jpg,2013,2014,4
sedan cars,Opel Corsa 1.0 S LS,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-corsa_1873_1.jpg,1985,1987,2
sedan cars,Opel Corsa 1.0 S LS,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-corsa_1874_1.jpg,1985,1987,4
sedan cars,Opel Corsa 1.2i Swing,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-corsa_1875_1.jpg,1990,1992,4
sedan cars,Opel Insignia 1.6 Edition,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-insignia_1884_1.jpg,2008,2011,4
sedan cars,Opel Kadett 1.2 S LS,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-kadett_1896_1.jpg,1985,1988,4
sedan cars,Opel Kadett 1.3 NE LS,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-kadett_1897_1.jpg,1989,1989,4
sedan cars,Opel Omega 1.8 S LS,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-omega_1910_1.jpg,1986,1989,4
sedan cars,Opel Omega 2.0i,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-omega_1911_1.jpg,1989,1992,4
sedan cars,Opel Omega 2.0i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-omega_1912_1.jpg,1995,1997,4
sedan cars,Opel Omega 2.0i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-omega_1913_1.jpg,1997,1999,4
sedan cars,Opel Omega 2.2i-16V,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-omega_1914_1.jpg,1999,2000,4
sedan cars,Opel Vectra 1.6i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-vectra_1934_1.jpg,1988,1990,4
sedan cars,Opel Vectra 1.6i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-vectra_1935_1.jpg,1992,1993,4
sedan cars,Opel Vectra 1.6i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-vectra_1936_1.jpg,1995,1999,4
sedan cars,Opel Vectra 1.6i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-vectra_1937_1.jpg,1999,2000,4
sedan cars,Opel Vectra 1.8-16V,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-vectra_1938_1.jpg,2002,2003,4
sedan cars,Opel Vectra 1.6-16V Essentia,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-vectra_1939_1.jpg,2005,2007,4
sedan cars,Peugeot 306 SL 1.4i,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-306_1992_1.jpg,1994,1997,4
sedan cars,Peugeot 306 XN 1.4,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-306_1993_1.jpg,1997,1999,4
sedan cars,Peugeot 306 XR 1.4,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-306_1994_1.jpg,1999,2001,4
sedan cars,Peugeot 405 GL 1.4,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-405_2022_1.jpg,1987,1988,4
sedan cars,Peugeot 405 GL 1.4i,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-405_2023_1.jpg,1992,1994,4
sedan cars,Peugeot 406 SL 1.6,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-406_2026_1.jpg,1996,1997,4
sedan cars,Peugeot 406 SR 1.8,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-406_2027_1.jpg,1999,2001,4
sedan cars,Peugeot 406 XR 1.8-16V,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-406_2028_1.jpg,2002,2004,4
sedan cars,Peugeot 407 XR 1.8-16V,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-407_2035_1.jpg,2004,2005,4
sedan cars,Peugeot 407 SR 1.8,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-407_2036_1.jpg,2008,2011,4
sedan cars,Peugeot 508 Access 1.6 VTi,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-508_2042_1.jpg,2010,2014,4
sedan cars,Peugeot 605 SLi,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-605_2044_1.jpg,1990,1992,4
sedan cars,Peugeot 605 SL 2.0,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-605_2045_1.jpg,1994,1997,4
sedan cars,Peugeot 607 2.0,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-607_2046_1.jpg,2001,2005,4
sedan cars,Peugeot 607 2.2-16V Reference,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-607_2047_1.jpg,2005,2005,4
sedan cars,Renault 19 RL 1.4,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-19_2098_1.jpg,1992,1994,4
sedan cars,Renault 19 Europa 1.4,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-19_2099_1.jpg,1994,1995,4
sedan cars,Renault 19 TR Chamade,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-19-chamade_2100_1.jpg,1989,1992,4
sedan cars,Renault 21 TL,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-21_2104_1.jpg,1986,1988,4
sedan cars,Renault 21 TL,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-21_2105_1.jpg,1989,1994,4
sedan cars,Renault Fluence Z.E. Expression,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-fluence_2148_1.jpg,2011,2015,4
sedan cars,Renault Megane Sedan RL 1.4e,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-sedan_2184_1.jpg,1996,1999,4
sedan cars,Renault Megane Sedan RN 1.4e,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-sedan_2185_1.jpg,1999,2000,4
sedan cars,Renault Megane Sedan 1.4 16V Authentique,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-sedan_2186_1.jpg,2000,2003,4
sedan cars,Renault Megane Sedan 1.4 16V 80 Acces,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-sedan_2187_1.jpg,2005,2006,4
sedan cars,Renault Megane Sedan 1.4 16V Authentique,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-sedan_2188_1.jpg,2006,2006,4
sedan cars,Rolls-Royce Ghost,https://www.cars-data.com/pictures/thumbs/350px/rolls-royce/rolls-royce-ghost_2237_1.jpg,2010,2015,4
sedan cars,Rolls-Royce Phantom,https://www.cars-data.com/pictures/thumbs/350px/rolls-royce/rolls-royce-phantom_2238_1.jpg,2003,2013,4
sedan cars,Rover 213 S,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-200-series_2250_1.jpg,1985,1990,4
sedan cars,Rover 414 Si,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-400-series_2259_1.jpg,1991,1993,4
sedan cars,Rover 414i,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-400-series_2260_1.jpg,1998,1999,4
sedan cars,Rover 45 1.6,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-45_2263_1.jpg,2000,2002,4
sedan cars,Rover 45 1.6 Basic,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-45_2264_1.jpg,2004,2005,4
sedan cars,Rover 618i E,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-600-series_2265_1.jpg,1997,1998,4
sedan cars,Rover 75 1.8 Business,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-75_2266_1.jpg,2001,2004,4
sedan cars,Rover 75 1.8 Business Edition,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-75_2267_1.jpg,2004,2005,4
sedan cars,Rover 820e,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-800-series_2272_1.jpg,1988,1990,4
sedan cars,Rover 820i,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-800-series_2273_1.jpg,1993,1996,4
sedan cars,Saab 9-3 Sport Sedan 1.8i Solid,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-3-sport-sedan_2278_1.jpg,2007,2007,4
sedan cars,Saab 9-3 Sport Sedan 1.8i Linear,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-3-sport-sedan_2279_1.jpg,2007,2010,4
sedan cars,Saab 9-3 Sport Sedan 1.8t Solid,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-3-sport-sedan_2280_1.jpg,2010,2011,4
sedan cars,Saab 9-3 Sport Sedan 2.0t Griffin,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-3-sport-sedan_2281_1.jpg,2011,2011,4
sedan cars,Saab 9-5 2.0 t,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-5_2296_1.jpg,1997,2001,4
sedan cars,Saab 9-5 2.0 t Linear,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-5_2297_1.jpg,2001,2005,4
sedan cars,Saab 9-5 1.6T Linear,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-5_2298_1.jpg,2010,2011,4
sedan cars,Saab 9-5 Sport Sedan 2.0t Linear,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-5-sport-sedan_2299_1.jpg,2005,2008,4
sedan cars,Saab 900,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-900_2308_1.jpg,1986,1987,2
sedan cars,Saab 900,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-900_2309_1.jpg,1984,1987,4
sedan cars,Saab 9000 CD 2.0i,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9000-cd_2315_1.jpg,1988,1990,4
sedan cars,Saab 9000 CD 2.0i,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9000-cd_2316_1.jpg,1994,1997,4
sedan cars,Seat Cordoba 1.4i CLX,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-cordoba_2328_1.jpg,1994,1996,4
sedan cars,Seat Cordoba 1.4i SE,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-cordoba_2329_1.jpg,1996,1998,4
sedan cars,Seat Cordoba 1.4 Stella,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-cordoba_2330_1.jpg,1999,2003,4
sedan cars,Seat Cordoba 1.4 16V 75hp Stella,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-cordoba_2331_1.jpg,2003,2004,4
sedan cars,Seat Cordoba 1.2 12V Selection,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-cordoba_2332_1.jpg,2006,2008,4
sedan cars,Seat Exeo 1.6 Reference,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-exeo_2337_1.jpg,2009,2010,4
sedan cars,Seat Exeo 1.8 TSI 120hp Reference,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-exeo_2338_1.jpg,2012,2013,4
sedan cars,Seat Toledo 1.6 Stella,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-toledo_2369_1.jpg,1999,2000,4
sedan cars,Skoda Fabia Sedan 1.2 12V Classic,https://www.cars-data.com/pictures/thumbs/350px/skoda/skoda-fabia-sedan_2377_1.jpg,2003,2004,4
sedan cars,Skoda Fabia Sedan 1.4 16V 75hp Ambiente,https://www.cars-data.com/pictures/thumbs/350px/skoda/skoda-fabia-sedan_2378_1.jpg,2004,2006,4
sedan cars,Skoda Superb 2.0 Classic,https://www.cars-data.com/pictures/thumbs/350px/skoda/skoda-superb_2400_1.jpg,2002,2006,4
sedan cars,Skoda Superb 2.0 Classic,https://www.cars-data.com/pictures/thumbs/350px/skoda/skoda-superb_2401_1.jpg,2006,2008,4
sedan cars,Subaru Impreza 1.6 LX,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-impreza_2440_1.jpg,1993,1997,4
sedan cars,Subaru Impreza 1.6 LX,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-impreza_2441_1.jpg,1997,1998,4
sedan cars,Subaru Impreza 1.6 GL AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-impreza_2442_1.jpg,1998,2000,4
sedan cars,Subaru Impreza 1.6 TS AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-impreza_2443_1.jpg,2000,2003,4
